ma_id,review_id,final_score,grade,estimate,p_value,significant,k,total_n,doi,citation_count,citation_percentile,who_essential,nice_guideline_count,influence_score,quadrant
CD014965_pub2_data__A8,CD014965,65,C,-0.967367,0.353872,False,4,217,10.1002/14651858.CD014965.pub2,4,57.48502994011976,False,0,32.25548902195609,Moderate
CD011192_pub4_data__A14,CD011192,65,C,-0.023644,0.843693,False,1,1355,10.1002/14651858.CD011192.pub4,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD014965_pub2_data__A22,CD014965,65,C,1.685352,0.166542,False,3,277,10.1002/14651858.CD014965.pub2,4,57.48502994011976,False,0,32.25548902195609,Moderate
CD014755_pub2_data__A7,CD014755,65,C,0.212094,0.645554,False,1,86,10.1002/14651858.CD014755.pub2,1,26.34730538922156,False,0,15.179640718562876,Moderate
CD014755_pub2_data__A6,CD014755,65,C,0.0,1.0,False,1,86,10.1002/14651858.CD014755.pub2,1,26.34730538922156,False,0,15.179640718562876,Moderate
CD014755_pub2_data__A5,CD014755,65,C,-0.18155,0.763582,False,1,86,10.1002/14651858.CD014755.pub2,1,26.34730538922156,False,0,15.179640718562876,Moderate
CD014755_pub2_data__A4,CD014755,65,C,0.0,1.0,False,1,86,10.1002/14651858.CD014755.pub2,1,26.34730538922156,False,0,15.179640718562876,Moderate
CD013294_pub2_data__A10,CD013294,65,C,0.587787,0.642733,False,1,41,10.1002/14651858.CD013294.pub2,10,82.83433133732535,True,0,59.92015968063872,Moderate
CD013810_pub2_data__A7,CD013810,65,C,-0.056697,0.974527,False,2,733,10.1002/14651858.CD013810.pub2,0,9.68063872255489,False,0,11.497005988023954,Moderate
CD013810_pub2_data__A6,CD013810,65,C,-0.056697,0.974527,False,2,733,10.1002/14651858.CD013810.pub2,0,9.68063872255489,False,0,11.497005988023954,Moderate
CD013810_pub2_data__A5,CD013810,65,C,-0.003677,0.998348,False,2,541,10.1002/14651858.CD013810.pub2,0,9.68063872255489,False,0,11.497005988023954,Moderate
CD013810_pub2_data__A4,CD013810,65,C,-0.003677,0.998348,False,2,541,10.1002/14651858.CD013810.pub2,0,9.68063872255489,False,0,11.497005988023954,Moderate
CD013810_pub2_data__A3,CD013810,65,C,-0.003677,0.998348,False,2,541,10.1002/14651858.CD013810.pub2,0,9.68063872255489,False,0,11.497005988023954,Moderate
CD013821_pub2_data__A8,CD013821,65,C,-0.233053,0.561143,False,2,1032,10.1002/14651858.CD013821.pub2,8,76.14770459081836,False,0,36.417165668662676,Moderate
CD013821_pub2_data__A10,CD013821,65,C,-0.285889,0.873274,False,2,836,10.1002/14651858.CD013821.pub2,8,76.14770459081836,False,0,36.417165668662676,Moderate
CD015790_pub2_data__A13,CD015790,65,C,0.105732,0.957913,False,1,283,10.1002/14651858.CD015790.pub2,0,9.68063872255489,False,0,10.658682634730539,Moderate
CD014623_pub2_data__A3,CD014623,65,C,0.02,0.640703,False,1,40,10.1002/14651858.CD014623.pub2,0,9.68063872255489,False,0,7.325349301397207,Moderate
CD015326_pub2_data__A11,CD015326,65,C,-0.017094,0.970075,False,20,4773,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A1,CD015326,65,C,-0.034255,0.937077,False,22,4989,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015313_pub2_data__A3,CD015313,65,C,0.0,1.0,False,1,52,10.1002/14651858.CD015313.pub2,0,9.68063872255489,False,0,4.580838323353293,Moderate
CD015313_pub2_data__A2,CD015313,65,C,0.0,1.0,False,1,52,10.1002/14651858.CD015313.pub2,0,9.68063872255489,False,0,4.580838323353293,Moderate
CD015313_pub2_data__A1,CD015313,65,C,0.0,1.0,False,1,52,10.1002/14651858.CD015313.pub2,0,9.68063872255489,False,0,4.580838323353293,Moderate
CD015875_data__A9,CD015875,65,C,-0.991361,0.307464,False,2,358,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD011192_pub4_data__A13,CD011192,65,C,0.592261,0.290613,False,1,1355,10.1002/14651858.CD011192.pub4,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD015875_data__A5,CD015875,65,C,0.131769,0.947813,False,1,474,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A40,CD015875,65,C,3.14,0.000427,False,1,39,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A4,CD015875,65,C,1.223775,0.460563,False,1,468,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD016168_data__A14,CD016168,65,C,-0.603159,0.545493,False,2,325,10.1002/14651858.CD016168,0,9.68063872255489,False,0,12.355289421157686,Moderate
CD016168_data__A13,CD016168,65,C,0.089397,0.904582,False,2,424,10.1002/14651858.CD016168,0,9.68063872255489,False,0,12.355289421157686,Moderate
CD016168_data__A12,CD016168,65,C,0.365272,0.707854,False,2,423,10.1002/14651858.CD016168,0,9.68063872255489,False,0,12.355289421157686,Moderate
CD016168_data__A11,CD016168,65,C,0.125281,0.818693,False,2,423,10.1002/14651858.CD016168,0,9.68063872255489,False,0,12.355289421157686,Moderate
CD016168_data__A10,CD016168,65,C,1.162757,0.312404,False,2,424,10.1002/14651858.CD016168,0,9.68063872255489,False,0,12.355289421157686,Moderate
CD004372_pub3_data__A2,CD004372,65,C,0.282334,0.875006,False,2,287,10.1002/14651858.CD004372.pub3,4,57.48502994011976,False,0,23.293413173652695,Moderate
CD011192_pub4_data__A12,CD011192,65,C,0.337961,0.565502,False,1,1355,10.1002/14651858.CD011192.pub4,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD009235_pub4_data__A2,CD009235,65,C,-0.09906,0.278535,False,77,7092,10.1002/14651858.CD009235.pub4,1,26.34730538922156,False,0,19.25149700598803,Moderate
CD015462_pub2_data__A16,CD015462,65,C,-1.379812,0.271223,False,2,176,10.1002/14651858.CD015462.pub2,6,68.76247504990019,True,0,55.439121756487026,Moderate
CD015875_data__A39,CD015875,65,C,-0.63,0.712752,False,1,39,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015802_pub2_data__A3,CD015802,65,C,-0.00045,0.999753,False,2,294,10.1002/14651858.CD015802.pub2,8,76.14770459081836,False,0,31.167664670658684,Moderate
CD015802_pub2_data__A2,CD015802,65,C,-1.147506,0.214238,False,2,272,10.1002/14651858.CD015802.pub2,8,76.14770459081836,False,0,31.167664670658684,Moderate
CD014580_pub2_data__A8,CD014580,65,C,0.009259,0.996315,False,1,215,10.1002/14651858.CD014580.pub2,0,9.68063872255489,False,0,8.013972055888225,Moderate
CD014580_pub2_data__A7,CD014580,65,C,0.004657,0.997915,False,2,275,10.1002/14651858.CD014580.pub2,0,9.68063872255489,False,0,8.013972055888225,Moderate
CD014580_pub2_data__A6,CD014580,65,C,0.004657,0.997915,False,2,275,10.1002/14651858.CD014580.pub2,0,9.68063872255489,False,0,8.013972055888225,Moderate
CD014580_pub2_data__A3,CD014580,65,C,-0.67864,0.397053,False,6,1113,10.1002/14651858.CD014580.pub2,0,9.68063872255489,False,0,8.013972055888225,Moderate
CD014623_pub2_data__A7,CD014623,65,C,-0.921797,0.461105,False,2,78,10.1002/14651858.CD014623.pub2,0,9.68063872255489,False,0,7.325349301397207,Moderate
CD008145_pub4_data__A2,CD008145,65,C,-0.07517,0.894546,False,13,11345,10.1002/14651858.CD008145.pub4,24,97.50499001996008,False,0,43.1437125748503,Moderate
CD008145_pub4_data__A1,CD008145,65,C,-0.083056,0.8279,False,28,25609,10.1002/14651858.CD008145.pub4,24,97.50499001996008,False,0,43.1437125748503,Moderate
CD008063_pub3_data__A3,CD008063,65,C,-0.040963,0.930136,False,19,3667,10.1002/14651858.CD008063.pub3,16,93.21357285429141,False,0,37.99401197604791,Moderate
CD014623_pub2_data__A5,CD014623,65,C,-0.045241,0.970885,False,2,77,10.1002/14651858.CD014623.pub2,0,9.68063872255489,False,0,7.325349301397207,Moderate
CD014623_pub2_data__A4,CD014623,65,C,2.78,0.0,False,1,40,10.1002/14651858.CD014623.pub2,0,9.68063872255489,False,0,7.325349301397207,Moderate
CD014574_pub2_data__A25,CD014574,65,C,-9.82689,0.226946,False,2,93,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A24,CD014574,65,C,-14.68,0.015699,False,1,52,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A23,CD014574,65,C,-1.333624,0.296937,False,2,99,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A22,CD014574,65,C,-1.25,0.522075,False,1,51,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014623_pub2_data__A2,CD014623,65,C,-0.17,0.780049,False,1,40,10.1002/14651858.CD014623.pub2,0,9.68063872255489,False,0,7.325349301397207,Moderate
CD014623_pub2_data__A1,CD014623,65,C,-1.622683,0.165531,False,1,39,10.1002/14651858.CD014623.pub2,0,9.68063872255489,False,0,7.325349301397207,Moderate
CD015875_data__A38,CD015875,65,C,-1.1,0.954349,False,1,39,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A37,CD015875,65,C,15.8,0.482662,False,1,39,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A36,CD015875,65,C,-5.7,0.54215,False,1,39,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD011192_pub4_data__A11,CD011192,65,C,-1.101564,0.500188,False,1,1355,10.1002/14651858.CD011192.pub4,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD015462_pub2_data__A7,CD015462,65,C,-0.289903,0.824636,False,2,59,10.1002/14651858.CD015462.pub2,6,68.76247504990019,True,0,55.439121756487026,Moderate
CD015462_pub2_data__A6,CD015462,65,C,-2.120264,0.070865,False,1,30,10.1002/14651858.CD015462.pub2,6,68.76247504990019,True,0,55.439121756487026,Moderate
CD015462_pub2_data__A4,CD015462,65,C,-0.765718,0.319065,False,1,79,10.1002/14651858.CD015462.pub2,6,68.76247504990019,True,0,55.439121756487026,Moderate
CD015462_pub2_data__A3,CD015462,65,C,-0.372942,0.465573,False,1,79,10.1002/14651858.CD015462.pub2,6,68.76247504990019,True,0,55.439121756487026,Moderate
CD015462_pub2_data__A2,CD015462,65,C,-1.91312,0.08782,False,1,79,10.1002/14651858.CD015462.pub2,6,68.76247504990019,True,0,55.439121756487026,Moderate
CD015462_pub2_data__A18,CD015462,65,C,-0.066026,0.958897,False,2,356,10.1002/14651858.CD015462.pub2,6,68.76247504990019,True,0,55.439121756487026,Moderate
CD015462_pub2_data__A17,CD015462,65,C,-0.287206,0.554202,False,2,396,10.1002/14651858.CD015462.pub2,6,68.76247504990019,True,0,55.439121756487026,Moderate
CD014999_pub2_data__A6,CD014999,65,C,0.189621,0.91544,False,2,324,10.1002/14651858.CD014999.pub2,0,9.68063872255489,False,0,6.57684630738523,Moderate
CD016168_data__A15,CD016168,65,C,-1.094479,0.547465,False,2,326,10.1002/14651858.CD016168,0,9.68063872255489,False,0,12.355289421157686,Moderate
CD015875_data__A35,CD015875,65,C,2.2,0.83351,False,1,39,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A34,CD015875,65,C,27.1,0.0324,False,1,39,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A3,CD015875,65,C,0.349918,0.830744,False,2,508,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A29,CD015875,65,C,0.834466,0.467452,False,2,94,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD012712_pub2_data__A4,CD012712,65,C,-0.252612,0.000803,True,62,10715,10.1002/14651858.CD012712.pub2,10,82.83433133732535,True,0,61.427145708582835,Moderate
CD014573_data__A5,CD014573,65,C,-0.003947,0.998425,False,1,204700,10.1002/14651858.CD014573,4,57.48502994011976,False,0,26.447105788423155,Moderate
CD014580_pub2_data__A2,CD014580,65,C,-0.256439,0.620878,False,6,1113,10.1002/14651858.CD014580.pub2,0,9.68063872255489,False,0,8.013972055888225,Moderate
CD014580_pub2_data__A1,CD014580,65,C,1.00166,0.202953,False,7,1137,10.1002/14651858.CD014580.pub2,0,9.68063872255489,False,0,8.013972055888225,Moderate
CD001703_pub4_data__A26,CD001703,65,C,0.27698,0.477172,False,10,1694,10.1002/14651858.CD001703.pub4,1,26.34730538922156,False,0,19.80039920159681,Moderate
CD014574_pub2_data__A7,CD014574,65,C,1.090244,0.067373,False,1,49,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A28,CD014574,65,C,0.075508,0.970164,False,1,52,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A27,CD014574,65,C,-0.328925,0.62946,False,1,52,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD013823_pub2_data__A11,CD013823,65,C,-0.093292,0.958357,False,2,141,10.1002/14651858.CD013823.pub2,15,91.81636726546905,False,0,43.18363273453093,Moderate
CD013823_pub2_data__A10,CD013823,65,C,-0.087015,0.961144,False,2,145,10.1002/14651858.CD013823.pub2,15,91.81636726546905,False,0,43.18363273453093,Moderate
CD010136_pub4_data__A15,CD010136,65,C,0.143101,0.943629,False,1,41,10.1002/14651858.CD010136.pub4,9,79.84031936127745,True,0,59.28143712574851,Moderate
CD010136_pub4_data__A14,CD010136,65,C,0.143101,0.943629,False,1,41,10.1002/14651858.CD010136.pub4,9,79.84031936127745,True,0,59.28143712574851,Moderate
CD010136_pub4_data__A13,CD010136,65,C,-1.498212,0.354922,False,1,19,10.1002/14651858.CD010136.pub4,9,79.84031936127745,True,0,59.28143712574851,Moderate
CD010136_pub4_data__A12,CD010136,65,C,0.143101,0.943629,False,1,41,10.1002/14651858.CD010136.pub4,9,79.84031936127745,True,0,59.28143712574851,Moderate
CD010136_pub4_data__A11,CD010136,65,C,0.143101,0.943629,False,1,41,10.1002/14651858.CD010136.pub4,9,79.84031936127745,True,0,59.28143712574851,Moderate
CD010136_pub4_data__A10,CD010136,65,C,0.143101,0.943629,False,1,41,10.1002/14651858.CD010136.pub4,9,79.84031936127745,True,0,59.28143712574851,Moderate
CD011192_pub4_data__A10,CD011192,65,C,-0.001475,0.999412,False,1,1355,10.1002/14651858.CD011192.pub4,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD011192_pub4_data__A1,CD011192,65,C,-0.199107,0.167909,False,1,1355,10.1002/14651858.CD011192.pub4,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD015875_data__A15,CD015875,65,C,1.138618,0.492067,False,1,214,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD011060_pub2_data__A4,CD011060,65,C,-1.099689,0.500854,False,1,1858,10.1002/14651858.CD011060.pub2,7,73.05389221556887,False,0,30.558882235528944,Moderate
CD014574_pub2_data__A19,CD014574,65,C,-1.517323,0.021561,False,1,46,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A18,CD014574,65,C,-0.117783,0.843022,False,1,51,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A16,CD014574,65,C,0.390198,0.488858,False,1,51,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A15,CD014574,65,C,0.30295,0.598123,False,1,50,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A14,CD014574,65,C,0.223144,0.706039,False,1,50,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A13,CD014574,65,C,-4.08,8.2e-05,False,1,51,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A12,CD014574,65,C,-1.59,0.249567,False,1,50,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A11,CD014574,65,C,-1.82,0.287157,False,1,50,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A10,CD014574,65,C,0.235566,0.69223,False,1,51,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014573_data__A7,CD014573,65,C,-0.003947,0.998425,False,1,204700,10.1002/14651858.CD014573,4,57.48502994011976,False,0,26.447105788423155,Moderate
CD014573_data__A6,CD014573,65,C,-0.003947,0.998425,False,1,204700,10.1002/14651858.CD014573,4,57.48502994011976,False,0,26.447105788423155,Moderate
CD012886_pub3_data__A22,CD012886,65,C,-0.34,0.265426,False,1,24,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD015875_data__A14,CD015875,65,C,0.435318,0.792045,False,1,313,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A13,CD015875,65,C,0.435318,0.792045,False,1,363,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A12,CD015875,65,C,-1.449473,0.24643,False,1,412,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A11,CD015875,65,C,-1.821913,0.269931,False,1,358,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A10,CD015875,65,C,-0.209872,0.733062,False,2,387,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015875_data__A1,CD015875,65,C,0.336472,0.870026,False,1,426,10.1002/14651858.CD015875,3,49.101796407185624,False,0,29.3812375249501,Moderate
CD015855_data__A7,CD015855,65,C,0.666993,0.531826,False,2,144,10.1002/14651858.CD015855,0,9.68063872255489,False,0,8.013972055888225,Moderate
CD011060_pub2_data__A3,CD011060,65,C,1.014315,0.000298,False,1,1858,10.1002/14651858.CD011060.pub2,7,73.05389221556887,False,0,30.558882235528944,Moderate
CD012886_pub3_data__A19,CD012886,65,C,-7.481874,0.973879,False,2,186,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A18,CD012886,65,C,263.410277,0.934963,False,2,186,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A17,CD012886,65,C,-0.111377,0.801393,False,2,126,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A16,CD012886,65,C,-0.094101,0.846606,False,2,186,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A15,CD012886,65,C,-0.059,0.932322,False,1,102,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD015326_pub2_data__A18,CD015326,65,C,-0.104379,0.848751,False,14,5518,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD014574_pub2_data__A21,CD014574,65,C,-1.921795,0.503147,False,2,94,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD014574_pub2_data__A20,CD014574,65,C,-0.836006,0.761082,False,2,95,10.1002/14651858.CD014574.pub2,2,39.12175648702595,False,0,25.059880239520957,Moderate
CD012886_pub3_data__A14,CD012886,65,C,-0.111143,0.877858,False,2,186,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A13,CD012886,65,C,-0.040291,0.940934,False,2,39,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A12,CD012886,65,C,-0.059,0.919282,False,1,84,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A11,CD012886,65,C,-0.082,0.895579,False,1,84,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A10,CD012886,65,C,-0.113904,0.8524,False,2,186,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A1,CD012886,65,C,-0.326822,0.369701,False,1,581,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A9,CD012886,65,C,-0.129159,0.844547,False,2,186,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A8,CD012886,65,C,-0.643461,0.375058,False,2,39,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD000028_pub4_data__A3,CD000028,65,C,-0.412765,0.0,True,36,61759,10.1002/14651858.CD000028.pub4,0,9.68063872255489,False,0,6.57684630738523,Moderate
CD015046_pub2_data__A3,CD015046,65,C,3.044522,0.041533,False,1,87,10.1002/14651858.CD015046.pub2,0,9.68063872255489,False,0,10.32934131736527,Moderate
CD012886_pub3_data__A5,CD012886,65,C,-0.91467,0.183747,False,2,157,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A4,CD012886,65,C,-1.179946,0.1559,False,2,157,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A3,CD012886,65,C,-0.95553,0.492624,False,2,49,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A21,CD012886,65,C,0.27,0.212562,False,1,39,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A20,CD012886,65,C,542.5,0.003602,False,1,15,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012886_pub3_data__A2,CD012886,65,C,-0.732177,0.086682,False,1,157,10.1002/14651858.CD012886.pub3,0,9.68063872255489,False,0,12.584830339321359,Moderate
CD012905_pub2_data__A3,CD012905,65,C,0.113398,0.448772,False,16,2222,10.1002/14651858.CD012905.pub2,2,39.12175648702595,False,0,19.79041916167665,Moderate
CD015849_pub2_data__A9,CD015849,65,C,-0.136222,0.359811,False,10,7765,10.1002/14651858.CD015849.pub2,4,57.48502994011976,False,0,32.83433133732535,Moderate
CD015326_pub2_data__A23,CD015326,65,C,-0.061142,0.904483,False,16,11043,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A22,CD015326,65,C,-0.061142,0.904483,False,16,11043,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A21,CD015326,65,C,-0.061142,0.904483,False,16,11043,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A20,CD015326,65,C,-0.104379,0.848751,False,14,5518,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A2,CD015326,65,C,0.029643,0.956839,False,14,7744,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A19,CD015326,65,C,-0.104379,0.848751,False,14,5518,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD014497_pub2_data__A2,CD014497,65,C,1.984131,0.00156,False,1,57,10.1002/14651858.CD014497.pub2,0,9.68063872255489,False,0,4.171656686626747,Moderate
CD014497_pub2_data__A1,CD014497,65,C,1.004086,0.025348,False,1,85,10.1002/14651858.CD014497.pub2,0,9.68063872255489,False,0,4.171656686626747,Moderate
CD014428_pub2_data__A5,CD014428,65,C,-0.118685,0.92866,False,3,99,10.1002/14651858.CD014428.pub2,1,26.34730538922156,False,0,13.992015968063875,Moderate
CD014428_pub2_data__A4,CD014428,65,C,-0.116801,0.915609,False,4,152,10.1002/14651858.CD014428.pub2,1,26.34730538922156,False,0,13.992015968063875,Moderate
CD015326_pub2_data__A6,CD015326,65,C,-0.055198,0.925686,False,12,5690,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A5,CD015326,65,C,-0.028101,0.948215,False,22,12287,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A4,CD015326,65,C,-0.010512,0.981091,False,21,7049,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A36,CD015326,65,C,-0.061142,0.904483,False,16,11043,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A35,CD015326,65,C,-0.104379,0.848751,False,14,5518,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD015326_pub2_data__A3,CD015326,65,C,0.016744,0.979511,False,10,3212,10.1002/14651858.CD015326.pub2,1,26.34730538922156,False,0,20.259481037924154,Moderate
CD014573_data__A4,CD014573,65,C,-0.003947,0.998425,False,1,204700,10.1002/14651858.CD014573,4,57.48502994011976,False,0,26.447105788423155,Moderate
CD015476_pub2_data__A13,CD015476,65,C,0.359103,0.584459,False,10,10501,10.1002/14651858.CD015476.pub2,0,9.68063872255489,False,0,11.21756487025948,Moderate
CD006689_pub3_data__A13,CD006689,65,C,-0.100258,0.672141,False,13,5373,10.1002/14651858.CD006689.pub3,2,39.12175648702595,False,0,24.640718562874255,Moderate
CD006689_pub3_data__A11,CD006689,65,C,0.077544,0.621501,False,15,6133,10.1002/14651858.CD006689.pub3,2,39.12175648702595,False,0,24.640718562874255,Moderate
CD006689_pub3_data__A8,CD006689,65,C,-0.156383,0.329337,False,12,4335,10.1002/14651858.CD006689.pub3,2,39.12175648702595,False,0,24.640718562874255,Moderate
CD004372_pub3_data__A1,CD004372,65,C,0.017518,0.992177,False,2,156,10.1002/14651858.CD004372.pub3,4,57.48502994011976,False,0,23.293413173652695,Moderate
CD015046_pub2_data__A2,CD015046,65,C,1.526056,0.187971,False,1,118,10.1002/14651858.CD015046.pub2,0,9.68063872255489,False,0,10.32934131736527,Moderate
CD015046_pub2_data__A12,CD015046,65,C,1.201266,0.470395,False,1,39,10.1002/14651858.CD015046.pub2,0,9.68063872255489,False,0,10.32934131736527,Moderate
CD011204_pub3_data__A6,CD011204,65,C,1.217813,0.000432,True,8,3968,10.1002/14651858.CD011204.pub3,0,9.68063872255489,False,0,9.121756487025948,Moderate
CD006689_pub3_data__A14,CD006689,65,C,-0.117479,0.511154,False,17,6887,10.1002/14651858.CD006689.pub3,2,39.12175648702595,False,0,24.640718562874255,Moderate
CD014573_data__A3,CD014573,65,C,0.095119,0.962068,False,1,54519,10.1002/14651858.CD014573,4,57.48502994011976,False,0,26.447105788423155,Moderate
CD015331_pub2_data__A57,CD015331,65,C,-0.198039,0.56728,False,35,2185,10.1002/14651858.CD015331.pub2,2,39.12175648702595,False,0,25.64870259481038,Moderate
CD005495_pub5_data__A1,CD005495,65,C,-0.073344,0.704962,False,110,13337,10.1002/14651858.CD005495.pub5,35,99.20159680638723,False,0,43.82235528942116,Moderate
